geolocation_zip_code_prefix;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state
11706;-24.044589063275467;-46.51121407660568;praia grande;SP
88140;-27.68062955110211;-48.75575571712688;santo amaro da imperatriz;SC
9561;-23.642184153759604;-46.5571071829015;sao caetano do sul;SP
74453;-16.655901148289573;-49.33345571184742;goiânia;GO
5560;-23.58778845700884;-46.77962566924049;sao paulo;SP
5638;-23.603540280050737;-46.74382996225974;são paulo;SP
70078;-15.801637600323229;-47.88247560268915;brasilia;DF
8542;-23.517535368861427;-46.369334933666096;ferraz de vasconcelos;SP
40710;-12.901435331863476;-38.49023343049997;salvador;BA
2357;-23.446492690259088;-46.6155124730798;sao paulo;SP
12460;-22.751260662587622;-45.60168603933567;campos do jordao;SP
1549;-23.577558317790988;-46.61751714723872;sao paulo;SP
14702;-20.962000286917363;-48.46789222281034;bebedouro;SP
27936;-22.383072793754483;-41.78960228326358;macae;RJ
6820;-23.65754781404007;-46.797108342922165;embu das artes;SP
13484;-22.558190605603336;-47.41292395628713;limeira;SP
67035;-1.3372199999999972;-48.3583455;ananindeua;PA
93180;-29.6928135;-51.24380849999999;portao;RS
20780;-22.901859597005007;-43.27631556327548;rio de janeiro;RJ
37730;-21.71077777604252;-46.24822225556151;campestre;MG
3165;-23.56136658451152;-46.58380154954122;são paulo;SP
30493;-19.91251817635956;-44.0204283518886;belo horizonte;MG
11420;-24.007027389114448;-46.273801691267046;guarujá;SP
4764;-23.674152499307507;-46.71476725506378;sao paulo;SP
5773;-23.63797523397196;-46.75424156411219;sao paulo;SP
59188;-6.263932044818814;-35.32676076888863;jundiá;RN
38120;-19.919829930653098;-48.37211126196783;conceição das alagoas;MG
80010;-25.43467342907848;-49.2748323887125;curitiba;PR
28300;-21.2197940033458;-41.87873258761493;itaperuna;RJ
91780;-30.20866553012285;-51.175026079231394;porto alegre;RS
2279;-23.460426230913527;-46.57442043741701;sao paulo;SP
83833;-25.64836351820345;-49.33426413553263;fazenda rio grande;PR
17051;-22.328280696160466;-49.0964247767829;bauru;SP
38413;-18.93162565851085;-48.3023197700476;uberlandia;MG
17030;-22.31736823104953;-49.04277559493551;bauru;SP
72231;-15.839408730057423;-48.11769429181235;brasilia;DF
60455;-3.745758949766264;-38.56013535858963;fortaleza;CE
13505;-22.38725758728149;-47.560548965722205;rio claro;SP
8695;-23.498428059233568;-46.27477756637568;suzano;SP
13054;-22.981241424718085;-47.1176653515394;campinas;SP
5527;-23.59858394657176;-46.75120676590482;sao paulo;SP
17060;-22.31913736329285;-49.08889647071386;bauru;SP
8142;-23.512714721622697;-46.38345422592187;são paulo;SP
15115;-20.925755782073068;-49.45239660642578;bady bassitt;SP
30810;-19.90591392664228;-43.985186488029264;belo horizonte;MG
20521;-22.93045839133824;-43.2342607095619;rio de janeiro;RJ
8616;-23.56026084192108;-46.29274389373809;suzano;SP
13337;-23.055177669083584;-47.14668791736396;indaiatuba;SP
13080;-22.85132484846209;-47.07130829462169;campinas;SP
13150;-22.644322559353323;-47.18756697787844;cosmopolis;SP
3560;-23.548265298084136;-46.49993242492354;sao paulo;SP
36850;-20.993726999999947;-42.16177249999996;antonio prado de minas;MG
3015;-23.53718574381104;-46.59403568082404;sao paulo;SP
72501;-16.043432535788067;-48.02940346421192;brasília;DF
12031;-23.03601923635353;-45.57997598980212;taubate;SP
38480;-18.585404149259706;-48.71283262143947;tupaciguara;MG
77960;-5.472328138512857;-47.89051253181997;augustinopolis;TO
26265;-22.79533842866871;-43.554157398124005;nova iguaçu;RJ
80410;-25.43288604302036;-49.27782783319866;curitiba;PR
13312;-23.25535110825773;-47.32311284055625;itu;SP
27963;-22.34148594960951;-41.76139957558575;macae;RJ
41720;-12.968958258718684;-38.428883956552006;salvador;BA
21610;-22.864268139852477;-43.36941347680204;rio de janeiro;RJ
28940;-22.769417999999945;-42.11689399999997;sao pedro da aldeia;RJ
95084;-29.17262408954513;-51.175775426503286;caxias do sul;RS
77760;-8.06860457522338;-48.475292775857646;colinas do tocantins;TO
7053;-23.4746311851232;-46.55549823105776;guarulhos;SP
27534;-22.4607555;-44.44750800000001;resende;RJ
13211;-23.18877889563741;-46.9108241194818;jundiai;SP
87025;-23.389401636925577;-51.92936082356682;maringa;PR
65905;-5.5294808275393095;-47.49276853945334;imperatriz;MA
16600;-21.992802483341144;-49.45775735974456;pirajuí;SP
12120;-22.996403548992973;-45.54423020413756;tremembe;SP
99560;-27.94078780727649;-52.92391601725571;sarandi;RS
39814;-17.430811232357435;-41.00034487707475;pavao;MG
5144;-23.50005812323272;-46.72282990882338;sao paulo;SP
40330;-12.953250000000002;-38.47559174999999;salvador;BA
21832;-22.89726503941368;-43.4964520206878;rio de janeiro;RJ
41720;-12.9738393388828;-38.43690737399731;salvador;BA
25045;-22.725285883087608;-43.31319446348435;duque de caxias;RJ
11900;-24.49620082432392;-47.86409850956404;registro;SP
83305;-25.450046783101268;-49.05001416101392;piraquara;PR
7124;-23.424537572854764;-46.53387370344506;guarulhos;SP
73900;-14.075224920429456;-46.35093147074605;posse;GO
70258;-15.824087999999998;-47.90243699999999;brasília;DF
90840;-30.072174380518195;-51.2273408617923;porto alegre;RS
4042;-23.602707503462444;-46.64264399999999;sao paulo;SP
3316;-23.54405898641;-46.5718383075192;sao paulo;SP
8760;-23.561781442986128;-46.22579381099313;mogi das cruzes;SP
12062;-23.00569601509781;-45.55479704826059;taubate;SP
19880;-22.74528133359376;-50.375926213075005;candido mota;SP
62870;-4.182527211417342;-38.484053134405855;pacajus;CE
4195;-23.658553344877276;-46.61315590781442;sao paulo;SP
95548;-30.33335026714401;-50.2706713000048;quintao;RS
29500;-20.760014484197647;-41.53422525050074;alegre;ES
26540;-22.80687957688535;-43.40939193182337;nilopolis;RJ
89950;-26.25768140829342;-53.63624037215985;dionisio cerqueira;SC
28200;-21.64183086777668;-41.044455085848256;sao joao da barra;RJ
27265;-22.529913768249735;-44.1273317746264;volta redonda;RJ
12245;-23.204385429366944;-45.88576733305442;sao jose dos campos;SP
27211;-22.48658673105776;-44.07811504884876;volta redonda;RJ
79480;-18.91635531222258;-54.8461237400133;rio verde de mato grosso;MS
22631;-23.00402886069581;-43.32485004809277;rio de janeiro;RJ
47650;-13.342519735033685;-44.62648319234843;correntina;BA
20231;-22.9112033256723;-43.186372834826784;rio de janeiro;RJ
37405;-21.759807830541234;-45.54212194584337;monsenhor paulo;MG
81750;-25.52198445045876;-49.24501767860232;curitiba;PR
13068;-22.85866689953254;-47.15247785429048;campinas;SP
5541;-23.588181691095816;-46.74083315667377;sao paulo;SP
28941;-22.839072783925207;-42.1024868725584;sao pedro da aldeia;RJ
4131;-23.60315051457096;-46.616698895925865;sao paulo;SP
8131;-23.50111216547464;-46.37047323311039;sao paulo;SP
89032;-26.91147768665241;-49.141556046078776;blumenau;SC
72546;-16.00673500565006;-47.99540675222403;brasília;DF
25015;-22.79057681343529;-43.323716929323;duque de caxias;RJ
36570;-20.75605519474145;-42.87522633791867;vicosa;MG
96010;-31.77146346932889;-52.338431483207344;pelotas;RS
11015;-23.9624078731606;-46.31044188732753;santos;SP
17013;-22.32577364331179;-49.05717973561194;bauru;SP
85801;-24.958250434358597;-53.4632542048587;cascavel;PR
38740;-18.943550898623997;-46.9905382389705;patrocinio;MG
7804;-23.32402714929158;-46.73316550714301;franco da rocha;SP
1510;-23.559935605603336;-46.631453956287146;sao paulo;SP
4776;-23.690783462663788;-46.69986552954592;sao paulo;SP
24456;-22.81746167791031;-43.01020600883191;sao goncalo;RJ
89295;-26.247605563217384;-49.52001574607904;rio negrinho;SC
81460;-25.531631360811343;-49.33705120705175;curitiba;PR
4702;-23.63570361948181;-46.69536425007211;sao paulo;SP
12608;-22.74491514964705;-45.13615517077648;lorena;SP
18300;-24.00748835231924;-48.3500884772169;capao bonito;SP
4108;-23.57743877185642;-46.63394775797796;sao paulo;SP
5671;-23.587125349154583;-46.69517256786309;sao paulo;SP
15910;-21.26066089170159;-48.48366736608836;monte alto;SP
55500;-8.373384655233059;-35.238565311105454;escada;PE
85887;-25.19631686549659;-53.9413248124347;matelandia;PR
50740;-8.04098163558197;-34.94752912461769;recife;PE
7145;-23.40573860560334;-46.48803940161002;guarulhos;SP
28910;-22.88231962108121;-42.03638793935499;cabo frio;RJ
30431;-19.946082656673784;-43.96674583291018;belo horizonte;MG
12020;-23.021169845651237;-45.55414092105439;taubate;SP
11451;-23.94573207082424;-46.29556777468836;guaruja;SP
14090;-21.184540679439053;-47.78010996419298;ribeirao preto;SP
2209;-23.48735339217495;-46.58067931932021;sao paulo;SP
5734;-23.62965848932419;-46.73952511809682;sao paulo;SP
84920;-23.81221708129019;-50.13832621115398;japira;PR
13412;-22.66856667182909;-47.6587952109326;piracicaba;SP
40368;-12.941434906745908;-38.48770567415893;salvador;BA
41720;-12.970877291419042;-38.43684273411618;salvador;BA
5077;-23.51826035581969;-46.72933456702637;sao paulo;SP
18160;-23.6540478957748;-47.57330442470198;salto de pirapora;SP
29090;-20.259611381903174;-40.27201474658101;vitoria;ES
70650;-15.795122284804393;-47.94154147439819;brasilia;DF
29104;-20.358463500000003;-40.31613449999999;vila velha;ES
92410;-29.8927997177905;-51.16696836290695;canoas;RS
69918;-9.963028037191988;-67.83110214265109;rio branco;AC
11075;-23.96259182292688;-46.34513365652957;santos;SP
76870;-9.899212297998742;-63.03597881457161;ariquemes;RO
39980;-15.965399867768353;-41.49566453756546;cachoeira de pajeu;MG
13225;-23.228296514029875;-46.84773965634784;varzea paulista;SP
70390;-15.818841878865;-47.92071891471275;brasília;DF
72980;-15.864004243036517;-48.96759367280966;pirenopolis;GO
13185;-22.89267581845048;-47.16343623901735;hortolandia;SP
81050;-25.48300048514059;-49.29397183236193;curitiba;PR
14580;-20.424831948339406;-47.82405874744019;guara;SP
22030;-22.96932085383186;-43.18974585273855;rio de janeiro;RJ
38183;-19.59257431950473;-46.934909356546285;araxa;MG
5157;-23.48704076074792;-46.76029503857698;sao paulo;SP
26600;-22.621215661440296;-43.71859923762833;paracambi;RJ
64238;-3.6073829999999454;-41.45630299999996;cocal dos alves;PI
13738;-21.47266085725841;-47.01874880262997;mococa;SP
72415;-16.030362860406857;-48.07797796120425;brasilia;DF
9572;-23.643206737722867;-46.56181940590918;sao caetano do sul;SP
20941;-22.906132323071105;-43.219345264498834;rio de janeiro;RJ
68430;-1.9839266053256797;-48.96241180305829;igarape-miri;PA
87880;-22.941400068410964;-52.688410518097136;guairaca;PR
77675;-9.797141153130177;-49.65862836121588;marianópolis do tocantins;TO
16010;-21.20720134554632;-50.43738082489358;aracatuba;SP
85055;-25.375059331303863;-51.47125236187112;guarapuava;PR
6760;-23.613291976811684;-46.77084877723981;taboao da serra;SP
9420;-23.7203588789813;-46.41019848395198;ribeirao pires;SP
29056;-20.309591671365595;-40.30168798392671;vitoria;ES
18408;-23.98652706796646;-48.90057695808846;itapeva;SP
68220;-2.001797343233436;-54.08589045605613;monte alegre;PA
66811;-1.3066179256160275;-48.46911332041671;belem;PA
8900;-23.412970163194665;-46.021721290870765;guararema;SP
19010;-22.126515983552583;-51.38929294880136;presidente prudente;SP
55296;-8.88987905966878;-36.48932643851352;garanhuns;PE
88070;-27.59535024063705;-48.57543383971952;florianopolis;SC
4302;-23.62333045268046;-46.630495204830055;sao paulo;SP
22290;-22.95620189202586;-43.17582883481002;rio de janeiro;RJ
22630;-23.01059785268393;-43.36524985268392;rio de janeiro;RJ
7252;-23.442441768249747;-46.40458679156328;guarulhos;SP
24220;-22.900764613934324;-43.11079784552598;niteroi;RJ
75110;-16.332708691073336;-48.94133898025178;anapolis;GO
9172;-23.688517075768942;-46.51167095086279;santo andre;SP
1141;-23.51738361587512;-46.66544313197527;sao paulo;SP
66620;-1.3969709999999944;-48.45390749999999;belem;PA
6807;-23.63409848809077;-46.82629181145786;embu das artes;SP
20250;-22.921443503462445;-43.20777966180967;rio de janeiro;RJ
20720;-22.908432238675157;-43.29118663540908;rio de janeiro;RJ
11680;-23.45644676971125;-45.076262614575256;ubatuba;SP
21825;-22.89210791395927;-43.477049938802;rio de janeiro;RJ
76700;-14.752432519082916;-50.57747895079739;mozarlandia;GO
31812;-19.852938953372952;-43.92865318013156;belo horizonte;MG
78550;-11.841259471898088;-55.494254153700986;sinop;MT
14784;-20.57569928873639;-48.56624234068636;barretos;SP
36010;-21.763819487490977;-43.3441248603068;juiz de fora;MG
4431;-23.686301158203005;-46.65435861587511;sao paulo;SP
86030;-23.297183161809684;-51.13541394950648;londrina;PR
28990;-22.92966216422836;-42.555526125669125;saquarema;RJ
7190;-23.45217370191585;-46.49806761740432;guarulhos;SP
3512;-23.5407978585568;-46.52469734723979;sao paulo;SP
14055;-21.155894895089144;-47.82982184624041;ribeirao preto;SP
75701;-18.17542720399333;-47.95257786969815;catalao;GO
46140;-13.64536182116357;-41.83843618008454;livramento de nossa senhora;BA
4120;-23.59613147821569;-46.62861425728548;sao paulo;SP
8570;-23.479614;-46.3778505;itaquaquecetuba;SP
1232;-23.53599647515727;-46.66113094310118;sao paulo;SP
6395;-23.531204722836023;-46.85080049375697;carapicuiba;SP
78335;-9.45560041970449;-59.22018903193754;colniza;MT
26279;-22.745101237073907;-43.52488546750994;nova iguacu;RJ
4003;-23.57307923091353;-46.647663579519865;sao paulo;SP
18530;-23.119954711350847;-47.719484622835786;tiete;SP
90680;-30.066016379133213;-51.1903507060708;porto alegre;RS
37805;-21.25415967125264;-46.5752264958789;juruaia;MG
18675;-22.5733390770438;-48.96945067056332;borebi;SP
18315;-24.096994743844537;-48.37381724648223;ribeirao grande;SP
35057;-18.85146120318248;-41.95108665086539;governador valadares;MG
1531;-23.57248445490216;-46.63174663419698;sao paulo;SP
12246;-23.257008010271782;-45.83349786303304;são josé dos campos;SP
14160;-21.1324100035791;-47.98963715815084;sertaozinho;SP
94475;-30.081699703892863;-51.09727997014328;viamão;RS
1036;-23.54282808353057;-46.63939930668248;sao paulo;SP
69918;-9.93456;-67.8174525;rio branco;AC
26087;-22.71155611263813;-43.52704529313993;nova iguacu;RJ
12402;-22.918543988115857;-45.44150580484096;pindamonhangaba;SP
68906;0.0750164293809543;-51.07902627434671;macapa;AP
4676;-23.67182929447746;-46.68630378518663;sao paulo;SP
78525;-10.167365924489244;-54.93497920100796;matupa;MT
1535;-23.572039337497824;-46.62533132708181;sao paulo;SP
1307;-23.55026375030741;-46.65343472227664;sao paulo;SP
11045;-23.95818446295225;-46.32189565707783;santos;SP
89300;-26.124272587150266;-49.80758938656572;mafra;SC
20510;-22.93174852345776;-43.24161788510583;rio de janeiro;RJ
65085;-2.559584881210681;-44.3319447732414;sao luis;MA
2534;-23.493403026920195;-46.6565336194818;sao paulo;SP
55525;-8.475008743669271;-35.544236173217755;cortes;PE
58840;-6.766236172379033;-37.7962727071572;pombal;PB
69316;2.771046168054865;-60.72175026125855;boa vista;RR
21721;-22.8712511718062;-43.443649866136674;rio de janeiro;RJ
2976;-23.476976947544568;-46.71589108673322;sao paulo;SP
72250;-15.792835467982432;-48.11964457453431;brasilia;DF
36010;-21.765009111655647;-43.34584117092567;juiz de fora;MG
56260;-7.650054727360703;-40.14917206227058;ipubi;PE
88220;-27.102098999999946;-48.62961349999995;itapema;SC
69086;-3.057966597005;-59.955135658203;manaus;AM
7033;-23.50012482209015;-46.55769791395926;guarulhos;SP
13400;-22.72101930806746;-47.65075736790914;piracicaba;SP
13202;-23.202843411333536;-46.87702021466914;jundiai;SP
35850;-18.80703126572952;-43.67513711002907;congonhas do norte;MG
36773;-21.386440446829344;-42.69981648340731;cataguases;MG
39510;-14.93506955423689;-42.81345492844272;espinosa;MG
89207;-26.32579063835193;-48.831437624617706;joinville;SC
79420;-19.53101890226549;-54.04411140632442;camapua;MS
19025;-22.10321528928353;-51.40995791314519;presidente prudente;SP
4604;-23.62582190175425;-46.68288326337365;são paulo;SP
46580;-13.546548824919126;-42.49383748892709;tanque novo;BA
72870;-16.074479884578174;-47.98921972368056;valparaíso de goiás;GO
23060;-22.909417415599084;-43.61507247241332;rio de janeiro;RJ
63113;-7.2319061745895326;-39.41449990075407;crato;CE
55565;-8.896029404079398;-35.14463304181313;sao jose da coroa grande;PE
3337;-23.55481828336896;-46.56396557576895;sao paulo;SP
77020;-10.18685694118667;-48.322644379283695;palmas;TO
4276;-23.59790758006812;-46.61432228864908;sao paulo;SP
2018;-23.49279957499245;-46.63266397611017;sao paulo;SP
26082;-22.732524799497167;-43.4423791621622;nova iguaçu;RJ
21825;-22.887365762421364;-43.47992061893355;rio de janeiro;RJ
11740;-24.164578875619856;-46.76497927126765;itanhaem;SP
3424;-23.554166877604;-46.54113415805876;são paulo;SP
69060;-3.0931314968715213;-59.99694510281345;manaus;AM
47850;-12.1001025588973;-45.80677171709574;luis eduardo magalhaes;BA
1203;-23.531269714957592;-46.64881871273588;sao paulo;SP
18702;-23.11621473466444;-48.88967818581569;avare;SP
27521;-22.46998020122336;-44.46293995115124;resende;RJ
38745;-18.914795234692853;-46.95605496671632;patrocinio;MG
20785;-22.887551766576312;-43.265906883720845;rio de janeiro;RJ
3624;-23.51507283597966;-46.51621902623002;são paulo;SP
29500;-20.76541803476165;-41.53529583970537;alegre;ES
21235;-22.84684480766344;-43.32455362571421;rio de janeiro;RJ
72876;-16.08925502779074;-47.98285726611089;valparaiso de goias;GO
85812;-24.948803316117537;-53.44217831957999;cascavel;PR
13175;-22.81519002637194;-47.25183975076462;sumare;SP
6454;-23.4953784770407;-46.851256580682296;barueri;SP
21031;-22.84907455591787;-43.25624184955862;rio de janeiro;RJ
4241;-23.62243213988113;-46.58815155107043;sao paulo;SP
22041;-22.968518899792347;-43.18989250900238;rio de janeiro;RJ
81320;-25.4742162650471;-49.31920502469851;curitiba;PR
95059;-29.107343471328523;-51.11734052377224;caxias do sul;RS
41502;-12.898936693464096;-38.3597569814915;salvador;BA
13456;-22.75913216467754;-47.40028981629512;santa barbara d oeste;SP
66822;-1.464813450458761;-48.48103998542905;belem;PA
4042;-23.602666547319533;-46.64797166472388;sao paulo;SP
5405;-23.566817610995248;-46.69281333521946;sao paulo;SP
68626;-2.997411091181201;-47.3596636899387;paragominas;PA
71705;-15.874832134358124;-47.97308684520274;brasilia;DF
79073;-20.55678164019176;-54.60958952004387;campo grande;MS
22723;-22.912584391338235;-43.403202797651446;rio de janeiro;RJ
38900;-20.01836034281866;-45.98537398639093;bambui;MG
3827;-23.48292924617597;-46.470679226641856;sao paulo;SP
23510;-22.92039773955826;-43.68131447926233;rio de janeiro;RJ
21060;-22.863285052455428;-43.26045204662705;rio de janeiro;RJ
64100;-4.248883369558752;-42.29638771643853;barras;PI
39860;-17.853900614311815;-40.328459487907416;nanuque;MG
13503;-22.409731388027893;-47.58066675957782;rio claro;SP
91330;-30.03938682629492;-51.16403349797763;porto alegre;RS
59820;-5.936202761675508;-37.94867558960888;riacho da cruz;RN
30882;-19.88197788842404;-44.01108102068778;belo horizonte;MG
12424;-22.958155691724716;-45.487809297842574;pindamonhangaba;SP
3472;-23.574348869553912;-46.52303604302037;sao paulo;SP
54310;-8.158965778521525;-34.92118740867914;jaboatao dos guararapes;PE
58034;-7.110166734028174;-34.840388646214016;joao pessoa;PB
8673;-23.53444283503965;-46.3137810473264;suzano;SP
3972;-23.614528253678795;-46.48194019845341;são paulo;SP
39680;-17.69812322517601;-42.50830309699212;capelinha;MG
86181;-23.27656681320335;-51.27312768665242;cambe;PR
85813;-24.93767602443871;-53.43725862173216;cascavel;PR
6333;-23.561024399212407;-46.83398891492014;carapicuiba;SP
87140;-23.458738540478997;-52.05408937878172;paicandu;PR
37640;-22.86086315167527;-46.31584170807757;extrema;MG
9111;-23.675619524111035;-46.48460497588895;santo andre;SP
11350;-23.94961071027308;-46.41492786280582;sao vicente;SP
39402;-16.740119251902993;-43.8513939306124;montes claros;MG
96207;-32.18584508259494;-52.15558448339118;rio grande;RS
17018;-22.354438227958795;-49.04830615728319;bauru;SP
18730;-23.43158600609621;-49.094336413084406;itai;SP
18640;-23.081504716713383;-48.3743009785304;pardinho;SP
3438;-23.560601060505505;-46.52929627629981;sao paulo;SP
74810;-16.70281308113752;-49.239234540568766;goiania;GO
36500;-21.11278905306778;-42.93816253903043;uba;MG
62930;-5.163518156279365;-38.09444078199968;limoeiro do norte;CE
19470;-21.768538499999995;-52.11013274999999;presidente epitácio;SP
11612;-23.818438058283807;-45.43444304385709;sao sebastiao;SP
1506;-23.562496707744245;-46.63473281072184;sao paulo;SP
19160;-22.06609568973338;-51.41498912391926;álvares machado;SP
79560;-18.78869459083752;-52.617670201684525;chapadao do sul;MS
2968;-23.48313037024641;-46.70890952775692;sao paulo;SP
72135;-15.807228125189004;-48.07233328253027;brasilia;DF
74942;-16.78420118749047;-49.30999334930461;aparecida de goiania;GO
6835;-23.6728667035;-46.84474844341386;embu das artes;SP
41730;-12.926089127323111;-38.380380454329845;salvador;BA
4042;-23.602658521784317;-46.64752253427778;sao paulo;SP
22020;-22.968246384673137;-43.18335826617228;rio de janeiro;RJ
29927;-19.19337409211734;-40.098094026735815;sooretama;ES
28635;-22.23552075630386;-42.515352774509296;nova friburgo;RJ
13280;-23.03442839227464;-47.008947344843065;vinhedo;SP
41680;-12.940537300173537;-38.41080379072964;salvador;BA
96015;-31.76301195357643;-52.34048180782364;pelotas;RS
35182;-19.57563534661524;-42.644016282650256;timoteo;MG
78590;-9.710975999999944;-56.67645049999996;paranaita;MT
78715;-16.457214708580953;-54.6370500693923;rondonopolis;MT
27930;-22.40355007564429;-41.81314879118487;macae;RJ
21020;-22.834342645017035;-43.278474724536885;rio de janeiro;RJ
22050;-22.971936341392965;-43.1875374688962;rio de janeiro;RJ
93950;-29.586691770471447;-51.07987288813559;dois irmaos;RS
25550;-22.784095447438;-43.3838521354828;são joão de meriti;RJ
2730;-23.497960253678794;-46.69051328711988;sao paulo;SP
51020;-8.116981679439052;-34.8974047559005;recife;PE
9572;-23.64449057514244;-46.556241742632;sao caetano do sul;SP
83203;-25.513115903307344;-48.51067373897946;paranagua;PR
3873;-23.5096867507646;-46.495142497085794;são paulo;SP
18190;-23.508252701886143;-47.60815641529215;araçoiaba da serra;SP
70346;-15.813648436335033;-47.90095304897305;brasilia;DF
13561;-22.0202304816052;-47.91224165354689;sao carlos;SP
98460;-27.19367796439365;-53.25054760668164;irai;RS
24340;-22.97076728468556;-43.0448632184602;niteroi;RJ
96820;-29.708548228570493;-52.42849081824002;santa cruz do sul;RS
13295;-23.172575216492305;-47.108437024888616;itupeva;SP
27274;-22.50335696426813;-44.12806174427384;volta redonda;RJ
79940;-22.641011931210617;-54.8199632592165;caarapo;MS
17280;-22.34538983260909;-48.77188711619208;pederneiras;SP
15043;-20.78625736760469;-49.40711311585952;sao jose do rio preto;SP
24340;-22.929128181028045;-43.0144161973205;niteroi;RJ
22290;-22.955934824122185;-43.18028472304647;rio de janeiro;RJ
11390;-23.961160517394685;-46.38992802030856;sao vicente;SP
55014;-8.25677487509488;-35.97676710017169;caruaru;PE
13842;-22.389723000000004;-46.92734099999999;mogi-guacu;SP
89069;-26.79317696058101;-49.10149805355832;blumenau;SC
8412;-23.55972348182237;-46.41107324049281;sao paulo;SP
35040;-18.908026379174363;-41.98728409173614;governador valadares;MG
36016;-21.76823669795377;-43.35483630284645;juiz de fora;MG
89223;-26.258743068555585;-48.84182141909517;joinville;SC
35701;-19.447060499999992;-44.22089025;sete lagoas;MG
89770;-27.1600300269202;-52.31836049278663;seara;SC
79190;-20.44087764000424;-54.86899519418998;terenos;MS
38390;-18.59187487569502;-49.19811411414284;centralina;MG
20250;-22.92355883819032;-43.203759799613344;rio de janeiro;RJ
13380;-22.781413961251054;-47.29346789846127;nova odessa;SP
92325;-29.90141055063776;-51.2289889103526;canoas;RS
95230;-28.315464135206145;-51.18503779606439;muitos capoes;RS
13308;-23.38079668166075;-47.33170172690283;itu;SP
25955;-22.42265242667446;-42.97134749870526;teresopolis;RJ
15996;-21.58641729225576;-48.37287773397196;matao;SP
20031;-22.908746125742876;-43.17736451653284;rio de janeiro;RJ
88020;-27.596980350828023;-48.54677213434122;florianopolis;SC
21351;-22.869180586184964;-43.34140451555189;rio de janeiro;RJ
78890;-12.564377008024811;-55.73515189533803;sorriso;MT
45980;-17.342316140197997;-39.22283890140328;prado;BA
86730;-23.22636615133112;-51.71055431648232;astorga;PR
94080;-29.92827800083672;-51.06740433014022;gravatai;RS
98960;-27.826987111738973;-54.67164992823957;santo cristo;RS
31255;-19.86902981963784;-43.953608719904565;belo horizonte;MG
18190;-23.475503954051216;-47.60456854059469;aracoiaba da serra;SP
4605;-23.614639690259093;-46.67097957799064;sao paulo;SP
13874;-21.966633658325595;-46.769699555340345;sao joao da boa vista;SP
4191;-23.646396436580304;-46.60447167860232;sao paulo;SP
22620;-23.00551425914832;-43.37596441256672;rio de janeiro;RJ
30431;-19.9379163978835;-43.96973977490567;belo horizonte;MG
21235;-22.83925787148716;-43.31894593810952;rio de janeiro;RJ
4184;-23.64941273550117;-46.59975205384041;sao paulo;SP
81820;-25.51943769066217;-49.27148667629611;curitiba;PR
37589;-22.030205583266277;-45.83522789406133;silvianopolis;MG
40365;-12.94620969898449;-38.48835903168616;salvador;BA
64049;-5.064146548754328;-42.7994306909186;teresina;PI
6416;-23.48682809581206;-46.89306864040721;barueri;SP
5351;-23.557010383865077;-46.751664755900485;sao paulo;SP
2082;-23.4935088373536;-46.60840170330085;sao paulo;SP
27211;-22.48332478452248;-44.07582535747977;volta redonda;RJ
22461;-22.96351584234525;-43.21834331028915;rio de janeiro;RJ
6543;-23.48130025967827;-46.853804335479154;santana de parnaiba;SP
38380;-18.72024141959117;-49.19778424278757;canapolis;MG
27175;-22.626872195835915;-43.89966729151301;pirai;RJ
5763;-23.638769077990645;-46.7593308805182;são paulo;SP
46500;-13.020737471243296;-42.69468267757391;macaúbas;BA
6543;-23.49281651912821;-46.96133686763825;santana de parnaiba;SP
16202;-21.28666234503937;-50.31914658545584;birigui;SP
2242;-23.486994741279464;-46.60682213068412;são paulo;SP
72507;-16.02699356870527;-48.02777542345132;brasilia;DF
31210;-19.906600002221705;-43.94370200236592;belo horizonte;MG
29101;-20.34827522978748;-40.286347515115935;vila velha;ES
37022;-21.55014442079444;-45.42485451263793;varginha;MG
78760;-16.344733993641917;-53.76423829186026;guiratinga;MT
8061;-23.49958751372032;-46.46338828614201;sao paulo;SP
41207;-12.94916850426595;-38.45163263288652;salvador;BA
23085;-22.88288558534824;-43.5452339553062;rio de janeiro;RJ
35517;-19.823375081435195;-44.96026697048943;boa vista de minas;MG
97513;-29.76709366397361;-57.05148497311627;uruguaiana;RS
28016;-21.765364372893597;-41.28309240671643;campos dos goytacazes;RJ
3978;-23.621756218114285;-46.50805352749818;são paulo;SP
4349;-23.64737941687345;-46.64304005245543;são paulo;SP
17340;-22.47490922803365;-48.567691354312736;barra bonita;SP
12309;-23.313717335276124;-45.94748282139767;jacareí;SP
97050;-29.68658384545053;-53.802789319070726;santa maria;RS
3658;-23.52473928781236;-46.50568984762538;são paulo;SP
49790;-10.28465165266161;-37.019358770502286;aquidabã;SE
5670;-23.586156000000003;-46.69825346393318;sao paulo;SP
5820;-23.66820318173118;-46.74249923147694;sao paulo;SP
12220;-23.183944763258083;-45.85738395198796;sao jose dos campos;SP
17280;-22.310188777105854;-48.89001258863895;pederneiras;SP
95200;-28.519806841530485;-50.94915860116442;vacaria;RS
11900;-24.50399003244858;-47.85500643407929;registro;SP
1008;-23.546146499999995;-46.6356105;sao paulo;SP
27333;-22.54374800425469;-44.12442722812423;barra mansa;RJ
52030;-8.039011197201525;-34.883761907746766;recife;PE
14315;-20.8965825;-47.58798824999998;batatais;SP
22451;-22.98280910407407;-43.24152800111109;rio de janeiro;RJ
